347,[602 109   6 202 191],3.4,3.0,5.0,3.0
70336,[534 232  68 562  28],2.5,1.5,3.5,3.0
86377,[573 298 318 522 487],3.7,0.5,5.0,5.0
2053,[288 294 477 483 381],2.3,1.0,3.5,3.0
2053,[313 517 448 603 274],1.4,0.5,2.0,2.0
2053,[380 160 599 226 177],1.9,1.0,3.0,2.0
2053,[164 607 579 234  19],2.6,2.0,3.0,3.0
1256,[  1 448 462 587 391],3.8,1.0,5.0,5.0
1256,[483 177  89 380 216],3.4,1.5,4.5,4.0
1256,[387 474 480 409  28],3.7,2.5,4.0,4.0
1256,[217  19 465 156 369],3.8,2.0,5.0,4.0
4498,[325 599 238 380 494],3.0,2.0,4.0,2.0
68554,[111  68  62 382 292],3.6,3.0,4.0,4.0
68554,[123 249 105 605 305],3.8,3.0,4.5,4.5
68554,[318 298 509 448 408],2.3,0.5,3.0,3.0
118900,[ 18 448 563 292  41],2.9,0.5,4.0,3.5
51086,[380 352 606 166 414],3.1,2.5,4.0,3.0
51086,[511 111  62 233 560],2.7,0.5,4.0,4.0
55282,[352 610 274 307 380],3.1,2.0,4.5,3.0
55282,[ 68 158  92 414 599],3.3,2.5,4.0,4.0
2261,[474 555  66 599  19],2.6,1.5,4.5,2.0
2048,[525 212 414 186  20],3.3,3.0,3.5,3.5
4748,[594 600 477 599 274],2.2,1.0,4.5,1.0
89904,[414 153 177 305 599],4.4,2.5,5.0,5.0
89904,[104  63 339 483 543],3.7,0.5,5.0,4.5
2170,[438 294 482 274 599],2.4,1.0,3.5,3.0
59126,[369 339 525 232  68],3.8,3.0,4.5,4.0
134393,[610  73  24 563 519],3.6,2.5,4.5,3.5
134393,[125 111 448 298  21],2.8,0.5,4.0,4.0
2188,[489 342 414 599 608],2.0,1.0,3.0,2.0
5049,[590  68 377 448 599],3.2,2.0,4.0,3.0
5049,[414 608 275 561 452],3.8,3.0,5.0,3.5
3394,[ 19 474  45 555  42],2.7,1.5,3.0,3.0
1711,[221 156 453 414 198],4.0,3.0,5.0,5.0
1711,[ 68  23 603 368  85],2.2,1.0,4.0,2.0
1711,[288 587 294 391 481],2.8,2.0,5.0,2.0
1711,[474  57 360 555 595],3.6,2.0,5.0,3.0
130520,[586 119  89 256 111],3.6,2.0,4.5,4.5
6873,[288  68 232 606 480],2.6,2.0,3.5,2.0
6873,[182  51 287 610 599],2.9,1.0,5.0,3.0
6873,[100 103 104 414 560],3.9,3.5,4.0,4.0
6873,[177  82  95 387 474],3.3,2.5,4.5,2.5
2502,[391 230 357  68 200],4.1,2.5,5.0,5.0
2502,[480 182 304 414 553],4.1,3.0,5.0,4.0
2502,[597 307 322 585 477],3.8,3.0,4.5,4.0
2502,[ 42  19 155 104 552],4.0,2.0,5.0,5.0
2502,[330 317 257   1 122],4.1,1.5,5.0,5.0
2502,[469 361 599 219 520],3.8,2.0,5.0,4.0
2502,[370 226 100 434 282],4.5,4.0,5.0,4.5
2502,[ 64 187 381 135  17],4.4,4.0,4.5,4.5
2502,[249 218 288 424 239],4.0,3.0,5.0,4.0
2502,[ 45 339 533 484 341],4.5,4.0,5.0,4.5
2502,[105  76 236 449 169],4.1,3.0,5.0,4.0
2502,[413 600 294 298 573],4.2,3.0,5.0,4.5
2502,[387  91 356 167 141],4.2,3.5,5.0,4.0
2502,[316 522 336 261 318],4.2,3.5,5.0,4.0
2502,[ 73 452 354 279 220],4.2,3.0,5.0,5.0
2502,[448 539 438  28 221],3.0,2.0,4.0,3.0
2502,[525 453 474 425 177],4.1,3.0,5.0,4.0
2502,[419 403 608 509 561],4.3,3.5,5.0,4.5
72226,[125 103  73 381 610],4.3,3.5,5.0,5.0
72226,[525 212 334 414 477],4.3,4.0,4.5,4.5
72226,[318 122 509 298 152],3.9,1.5,5.0,4.5
39446,[610 213 573 274 484],3.1,2.5,4.0,2.5
39446,[495 380 387 249 307],2.4,0.5,4.0,3.0
938,[474 290 369 489 517],3.3,1.5,5.0,2.5
