347,[202 109 191 325 602],3.6,3.0,5.0,3.0
70336,[ 28 232 177  68 562],2.5,1.5,3.5,1.5
86377,[573 487 298 122 318],3.7,0.5,5.0,5.0
2053,[294 483 448 160 288],1.6,1.0,3.0,1.0
2053,[164 274 579 603  19],2.3,1.5,3.0,3.0
2053,[313 477 381 517 234],2.0,0.5,3.5,1.0
2053,[599 177 226 380 607],2.3,1.5,3.0,2.0
1256,[ 28  57  19 391 480],4.4,4.0,5.0,4.0
1256,[409 483 587 288 387],3.4,1.0,4.0,4.0
1256,[380   1  89 217 216],3.1,1.5,5.0,4.0
1256,[465 448 177 369 462],4.1,3.0,5.0,4.0
4498,[238 599 325 380 414],3.0,2.0,4.0,4.0
68554,[448  68 222  62 105],3.3,2.0,4.5,3.0
68554,[292 298 318 382 123],3.0,0.5,4.5,3.5
68554,[111 305 381 408 605],3.5,3.0,4.0,4.0
118900,[ 41 448 292 563  18],2.9,0.5,4.0,3.5
51086,[606 511  62 380 352],3.4,2.5,4.0,4.0
51086,[233 177 249 560 414],2.8,2.0,3.5,3.0
55282,[158 249  68 380 274],3.0,2.0,4.0,3.0
55282,[352 307 599 610 414],3.2,2.5,4.5,3.0
2261,[474 414  66 599 555],3.2,1.5,5.0,2.0
2048,[414 186 525  20 380],3.4,3.0,4.0,3.0
4748,[600 599 307 594 274],2.3,1.0,4.5,1.5
89904,[153  63 448 339 305],4.6,4.0,5.0,5.0
89904,[599 414 104 177 483],4.2,2.5,5.0,5.0
2170,[294 274 438 599 482],2.4,1.0,3.5,3.0
59126,[232 339  68 369 525],3.8,3.0,4.5,4.0
134393,[298  21 519 563 448],3.1,0.5,4.5,4.0
134393,[ 73  24 610 111 125],3.3,2.5,4.0,3.5
2188,[342 608 414 489 599],2.0,1.0,3.0,2.0
5049,[590 561 610 608 599],3.4,3.0,4.5,3.0
5049,[ 68 275 414 377 448],3.5,2.0,4.0,4.0
3394,[ 19 101 555  42  45],2.6,1.0,3.0,3.0
1711,[360 414 599 288 156],3.7,2.0,5.0,5.0
1711,[600 481 198  85 453],2.4,1.0,4.0,2.0
1711,[587 391 368  68 294],2.8,2.0,5.0,2.0
1711,[ 57 555 593 595  23],3.6,3.0,5.0,3.0
130520,[256 306 111 561 586],3.3,1.0,4.5,4.5
6873,[287 177 288  95 560],3.1,1.0,4.5,1.0
6873,[ 51 599  82 103 104],3.8,2.5,5.0,4.0
6873,[474  68 414 232 182],3.1,2.5,4.0,3.0
6873,[606 100 480 610 387],2.7,2.0,4.0,2.0
2502,[ 68 448 304  28 597],3.4,2.0,5.0,3.0
2502,[200 221 307 318 226],4.0,3.0,5.0,4.0
2502,[403 381 279 187  66],4.5,4.0,5.0,4.5
2502,[236 288 438 434   1],4.1,3.5,5.0,3.5
2502,[317 219 341 573 330],4.4,4.0,5.0,4.0
2502,[509 177 155 169 419],4.1,3.0,5.0,5.0
2502,[452 361 105 104 298],3.2,2.0,5.0,3.0
2502,[600 525 533 239 425],4.4,4.0,5.0,4.5
2502,[220 414  76 477 391],4.5,4.0,5.0,5.0
2502,[135  73 520 561 480],4.1,3.0,5.0,4.0
2502,[354 261 599 122 424],4.3,4.0,5.0,4.0
2502,[ 19  91 585 257 274],3.3,1.5,4.5,4.5
2502,[474 387 100 539 356],3.7,2.5,4.5,4.0
2502,[449 101  64 453 282],4.3,3.0,5.0,4.5
2502,[230 357 469 336 484],4.2,2.5,5.0,5.0
2502,[ 17 182 522  42 370],4.5,4.0,5.0,4.5
2502,[ 45 552 384 141 167],4.6,4.0,5.0,5.0
2502,[316 249 294 608 339],4.2,3.5,5.0,4.0
72226,[103 381 334  73 152],4.2,3.5,5.0,4.0
72226,[212 414 599 125 318],4.2,3.0,5.0,4.5
72226,[525 122 610 298 249],3.6,1.5,5.0,4.5
39446,[307 111 495 380 387],1.9,0.5,4.0,0.5
39446,[232 484  76 274 213],3.5,2.5,4.5,4.0
938,[369 474 517 290 489],3.3,1.5,5.0,1.5
5293,[448 414 380 558 182],3.1,2.5,4.0,3.0
517,[217 438 599 234 532],3.7,2.5,5.0,4.0
1914,[260 474   4 603 414],3.5,2.0,4.0,4.0
81847,[252 484 111 148 525],3.7,1.5,5.0,4.0
81847,[246 534 382 143  68],4.6,4.0,5.0,5.0
81847,[104  10 344 328 509],3.5,2.0,4.0,4.0
81847,[401  52  98 586 105],4.2,4.0,4.5,4.0
1476,[ 33 585 469 375 492],3.5,2.0,5.0,3.0
1476,[599 600 448 307 500],3.3,1.5,5.0,3.5
1476,[597 438 294 298  45],3.2,2.0,4.0,3.5
1476,[ 42  44  93 593 608],3.9,2.5,5.0,4.0
1476,[414 555 480  68 274],3.7,3.0,5.0,3.0
4915,[414 448 307 313 387],2.8,2.0,5.0,2.0
3998,[432 438 428 140 213],3.3,2.0,4.0,4.0
3998,[288 199 510 182 603],2.6,0.5,4.0,3.0
3717,[542  42 318 391 438],3.0,2.0,4.0,2.5
3717,[282  34 453 112 105],3.5,2.0,4.5,3.5
3717,[177 415 367 448 299],3.1,2.0,4.0,3.0
3717,[489 182 232 466 331],2.6,1.5,3.5,3.5
3717,[333 298 428 596 480],2.6,2.0,3.0,3.0
3717,[ 97  82 239 140 610],3.6,2.5,4.0,4.0
3717,[608 249 195 219 483],3.2,2.5,4.0,3.0
3717,[ 13 591 352 274 432],3.4,3.0,4.0,3.0
3717,[ 63 414 100 132 200],3.1,2.0,4.0,4.0
3717,[354 484  64 495 519],3.5,2.5,4.5,3.5
3717,[579  19  45 292 101],3.6,2.0,5.0,4.0
3717,[380  68 139 475 256],3.1,1.5,4.0,3.0
135569,[551 599 561 380 352],3.8,3.0,4.5,4.0
135569,[365 448 567 586 596],3.2,2.5,4.5,2.5
135569,[328  62  18 249 610],3.4,2.5,4.0,3.5
1224,[357  29  32 547  51],3.7,3.0,5.0,3.0
1224,[221 312 474 182 290],4.4,4.0,5.0,4.0
1224,[156 332 603  66  59],3.8,2.0,5.0,4.0
40148,[610 553 522 125 380],3.4,2.0,5.0,5.0
3396,[345  57 448 469  51],3.7,3.0,4.0,4.0
3396,[234 538 414 167 217],4.1,3.0,5.0,4.0
3396,[381 508 607 313 387],2.2,1.0,4.0,1.0
3396,[278 590 357 599 294],3.6,3.0,4.0,4.0
3396,[527  20  68 488 552],4.2,3.5,5.0,4.0
3396,[608 161 288  64  45],3.7,3.0,4.0,4.0
1395,[597 294  84 202 462],3.0,2.0,4.0,3.0
3599,[474  89 414 517 605],3.2,1.0,4.0,3.5
49651,[ 28 232 414 590 580],2.8,2.0,4.0,2.5
49651,[305  18  68 222 298],3.1,2.0,4.0,3.0
55768,[232 401 382 489 414],2.8,2.5,3.5,2.5
55768,[448 381 534 288  73],3.5,3.0,4.0,3.5
40414,[560 232  28 474 326],3.7,3.0,4.5,3.5
57640,[599 610 305 274  28],3.8,3.5,4.0,4.0
57640,[420 200 298 489 534],4.0,3.5,4.5,4.0
57640,[380 448 477  18 246],3.7,3.0,4.5,3.5
1785,[ 28 182 368 414 244],3.9,3.0,5.0,4.0
433,[ 42 307 284  91 436],2.7,1.5,4.0,3.0
4155,[ 42 606 594 603 367],3.4,1.0,5.0,4.0
4090,[608 129 538 113 307],3.6,2.5,5.0,3.0
4900,[414 438 480 111 298],3.0,1.5,4.0,4.0
136562,[448 495 599 339 184],3.8,3.0,5.0,3.0
942,[590 603  57 597 410],4.4,4.0,5.0,4.0
135536,[ 62 184 596  21 380],3.2,2.5,4.0,3.0
135536,[111 567 365 448 610],2.8,0.5,4.0,4.0
2690,[603 597  33 600 263],4.2,4.0,5.0,4.0
2690,[489 104 414 383  57],3.2,2.0,4.0,4.0
39292,[474 387 232  74 382],3.9,3.0,4.5,4.5
39292,[318 199 140 219 477],3.8,3.5,4.5,3.5
39292,[414 438 184 187 288],3.5,2.5,4.0,4.0
39292,[166 480 510 204 606],3.9,3.0,4.5,4.5
161634,[380 306 567 125 610],3.3,2.5,4.0,3.5
1693,[348 472 249 572 263],3.8,3.0,4.0,4.0
1693,[288 481 412 103  85],3.5,3.0,4.0,3.0
1693,[199 599 474 177 600],2.9,1.0,4.0,3.5
46970,[  2 177 610 298 111],3.5,2.0,5.0,4.0
46970,[219 477 387 414 307],2.5,1.5,3.5,2.5
46970,[226 343 514 448 480],3.1,2.0,5.0,3.0
46970,[382 122 419 564 232],4.0,3.5,4.5,4.5
46970,[ 68 495 484 420 599],3.1,2.5,3.5,3.0
1016,[217 288 474  19 414],2.9,2.0,3.5,3.0
6686,[438  89  82 610 274],2.7,1.0,5.0,1.0
67197,[305 232 610 249 522],2.7,2.0,3.0,3.0
27020,[600 424 599  64 596],3.4,3.0,3.5,3.5
2976,[610 599 288 603 312],3.3,2.0,4.0,4.0
2572,[356 599 432 603 236],3.7,3.0,5.0,3.0
2572,[474 286 414  19 298],3.0,2.5,4.0,2.5
2572,[358 605 480 583 177],4.2,2.5,5.0,5.0
2572,[219 483 280  12 249],3.4,2.0,5.0,2.0
2572,[370 132 597 500 198],2.9,1.0,4.0,3.0
2572,[275 489 316  68 200],4.2,3.0,5.0,4.5
2572,[555 354 600 104 509],3.7,3.0,5.0,3.0
2572,[542 307 153 260 365],2.7,0.5,4.5,3.5
2572,[111 563 575 158 564],3.2,2.0,4.0,3.5
2572,[325 182 484 525 457],3.8,3.0,4.0,4.0
91104,[483 563  10 280 111],2.5,1.5,4.0,1.5
2579,[ 23 387 178 474 318],3.8,3.5,4.0,4.0
735,[603 610 454 606 414],4.1,4.0,4.5,4.0
103372,[365 111  21 212 408],3.1,2.5,3.5,3.5
69436,[111 232 298 573 318],2.8,0.5,4.0,3.0
1967,[387 509   4 474  39],3.8,3.0,5.0,4.0
1967,[489 135 600 313 167],4.2,3.5,5.0,4.0
1967,[290 369 517 182 217],2.5,1.0,3.5,3.0
1967,[580 480 380 561  91],4.0,3.5,5.0,3.5
1967,[483 263 414 610 448],4.2,3.0,5.0,5.0
1967,[ 51 599  64  68 307],4.2,2.5,5.0,5.0
1967,[294 381 477 274   1],3.7,2.0,5.0,4.0
1967,[ 17  19  95 169 234],4.1,3.0,5.0,5.0
63131,[448 573 249 122 564],3.7,3.0,4.0,4.0
63131,[477 232 365 111 356],3.7,2.0,4.5,4.0
63131,[534 414  68 495 484],4.0,3.5,4.5,4.0
63131,[ 18 408 583 279 298],3.1,2.0,4.0,3.5
708,[ 51 307  68 552 474],3.5,2.5,4.5,4.0
708,[260   4   6 357  19],3.4,3.0,4.0,3.0
708,[270 156 456 559 275],3.4,3.0,4.0,3.0
708,[504 414 263  91 566],3.5,2.5,4.0,4.0
708,[117 482 451 179  64],4.0,3.0,5.0,3.0
708,[453 437 521 555  90],3.6,3.0,4.0,4.0
708,[201 411 363 483 262],3.2,3.0,3.5,3.0
708,[350 604 462  32 570],2.9,1.0,4.0,3.0
708,[ 58 304 200 599 314],3.8,2.0,5.0,4.0
708,[516  42 603 597 480],3.3,3.0,4.0,3.0
708,[478 489 608  84 337],2.7,1.5,5.0,2.0
949,[285 489 474 603 607],3.9,3.5,4.0,4.0
7161,[600 480 414 590 380],1.7,0.5,3.0,2.0
2987,[274 330  57 478  89],3.0,1.5,4.0,4.0
2987,[448 122  59 477 342],3.3,1.0,4.5,4.0
2987,[ 64  42 216  66 230],3.5,2.5,4.0,4.0
2987,[558 600 294 177 474],3.7,3.0,4.5,4.0
2987,[ 39 282  20 219 489],4.3,3.5,5.0,4.0
2987,[381 465 462 226  45],3.3,2.5,4.0,3.0
2987,[  1 249 384 597 325],4.2,3.0,5.0,5.0
2987,[469 186 525 328 104],3.4,2.0,5.0,2.0
2987,[290 115 195 111 534],3.5,1.0,5.0,4.0
2987,[ 68 380 414 570 391],3.9,2.5,5.0,5.0
2987,[135  19 430 221 527],3.9,2.0,5.0,5.0
2987,[305  91 572 371 500],3.8,2.0,4.5,4.5
2987,[292 483 552 234 606],4.0,3.0,5.0,4.0
2987,[160 144 376 288 590],3.4,3.0,4.0,3.0
2987,[387 260 359 577 157],3.8,3.5,4.0,4.0
2987,[517 555 132 263 166],2.8,0.5,4.0,3.0
2987,[129  82 510 410 603],3.6,3.0,4.0,4.0
2987,[307 239 599 514 354],3.4,3.0,4.0,3.0
2987,[203 438 217 156 608],3.1,3.0,3.5,3.0
4489,[586  24 249 387 606],3.3,2.5,4.0,4.0
4489,[103 590  68 167  42],3.7,2.5,5.0,3.5
4489,[448 298 561 599 479],3.1,3.0,3.5,3.0
4489,[367 474 480 215 477],3.1,2.0,4.0,4.0
1641,[448   4 462  41 608],3.1,2.0,4.0,4.0
1641,[414 216  51  64 202],4.2,4.0,5.0,4.0
1641,[275  45 587  85 489],4.0,3.0,5.0,4.0
1641,[555 452 266  28 263],3.9,2.5,5.0,5.0
1641,[ 93  33 606 560 603],4.1,3.5,5.0,4.0
1641,[500 412 156 514 182],4.1,3.5,5.0,4.0
1641,[474  66 140 104 283],3.0,1.0,4.5,3.5
1641,[294 274 352 572  57],3.5,2.0,4.0,4.0
1641,[597 425 356 453  42],3.8,3.0,4.5,4.0
1641,[428 363 268 517 590],3.7,3.0,4.5,3.0
1641,[290 225 480 217 199],3.9,2.5,5.0,4.0
2505,[608 368 236 432 182],3.4,3.0,4.0,3.5
2505,[597 575 555 599 387],2.4,1.5,3.0,3.0
2505,[135 287 465 424 348],2.7,1.0,4.0,3.0
2888,[600 414  19 307  68],2.1,1.0,3.5,1.5
3361,[474 294  19 599  70],3.0,2.0,5.0,3.0
3361,[275 555 608 140 587],4.1,2.5,5.0,5.0
3361,[552  57 141 590 410],3.8,3.0,5.0,3.0
3361,[472 514 217 469 290],3.4,2.0,4.0,4.0
3361,[479 345 224  42 606],3.4,2.0,4.0,4.0
3361,[607 414 603 244  95],4.2,4.0,5.0,4.0
3361,[448 288 274  51 403],3.8,3.0,5.0,3.5
2542,[  1  64 275 211 585],4.4,3.5,5.0,5.0
2542,[448 328 307 483 236],4.3,3.0,5.0,5.0
2542,[255 500 105  33 140],4.2,3.0,5.0,5.0
2542,[522 573 187 479 391],3.5,1.0,5.0,4.5
2542,[480 199 554 305 575],4.1,3.0,5.0,5.0
2542,[122 254 387 274 414],4.2,3.0,5.0,5.0
2542,[542 434 520 318 356],3.8,3.5,4.0,4.0
2542,[352 608  55  68 590],3.7,1.0,5.0,5.0
2542,[322 313 282 166  18],4.2,3.5,5.0,4.0
2542,[ 91 239 599 298 580],4.1,3.0,5.0,4.5
2542,[182 368 553  63 215],4.1,3.0,5.0,4.0
2542,[412 453 219  28 597],4.2,3.0,5.0,4.0
2542,[ 88 249 332 317 419],4.3,4.0,5.0,4.0
2968,[469 603 398 135 294],3.8,2.0,5.0,4.0
2968,[324 307 387 474 414],3.6,3.0,4.0,3.5
2968,[527 137 312  19 357],3.9,3.0,5.0,4.0
2968,[ 57 356  22 483  28],3.9,3.0,5.0,4.0
2968,[600 325  93 271 610],4.1,2.5,5.0,5.0
2968,[480 207 381 182 380],2.6,0.5,4.0,4.0
2968,[313 266  59 265 599],4.0,3.0,5.0,5.0
2968,[448 334 552  42 186],3.8,3.0,5.0,3.0
91535,[318 448 317 328 249],2.8,2.0,4.0,3.0
91535,[560  80 352 551 177],3.4,3.0,4.0,3.5
91535,[ 21 376 292 610 561],3.4,2.5,5.0,3.5
1277,[555  57 606 199 359],3.7,3.0,4.5,3.0
1277,[160 100 208 202 391],4.4,4.0,5.0,4.0
91128,[483 351 298 318 448],3.5,2.5,4.5,4.0
266,[ 46  84 102 136 468],3.8,3.0,5.0,4.0
266,[288 307 489 606 304],3.4,3.0,4.0,3.0
266,[447  99 446 323   5],2.9,1.0,5.0,5.0
266,[109 373 117 265  94],3.4,3.0,4.0,3.0
266,[ 14 429 602 153 347],3.3,0.5,5.0,4.0
266,[ 64 455 107 507 199],3.6,2.0,5.0,4.0
266,[444  61  58 414 385],3.4,2.0,5.0,3.0
266,[192 349 198  91 404],3.4,3.0,4.0,3.0
266,[483 486 121 353  68],3.6,3.0,5.0,3.0
266,[162   6 368 170  40],3.8,3.0,4.0,4.0
266,[289 513 100 474 600],3.3,2.0,4.0,3.5
266,[458 470 356 566  35],3.6,2.0,4.0,4.0
266,[144 337 411  38 464],3.2,1.0,5.0,3.0
262,[381 280 240 325 263],3.8,3.0,4.0,4.0
262,[484 414 600  43 357],4.0,3.0,5.0,4.0
262,[473 474 177 509 599],3.7,2.5,4.5,4.0
262,[117 436   6 273  20],4.1,3.0,5.0,4.0
305,[603 229  84  57 386],2.6,1.0,3.0,3.0
50,[418 336  69 382 432],4.5,3.0,5.0,5.0
50,[522 424  68 217 343],4.0,3.0,5.0,4.5
50,[105  42 437 294 241],4.2,3.0,5.0,5.0
50,[ 28 453 567  66 308],3.2,1.0,5.0,3.5
50,[515 313 275 380 354],4.4,4.0,5.0,4.5
50,[ 61 444 122 279 326],4.0,2.0,5.0,5.0
50,[322 109  39 400 199],4.4,4.0,5.0,4.0
50,[160 373 132  84   1],4.4,4.0,5.0,4.0
50,[425 124 338 587 560],4.5,4.0,5.0,4.5
50,[ 17 606 474  18 593],4.5,4.0,5.0,4.5
50,[381 357 601 249 297],4.7,4.0,5.0,5.0
50,[239 510 328 419 219],4.3,4.0,5.0,4.0
50,[580 140 202 541 156],4.2,3.0,5.0,5.0
50,[329 356 391 415  64],3.4,2.0,4.5,2.0
50,[462 596  45 362 166],4.1,3.5,5.0,3.5
50,[268 142 370 348 237],4.4,2.5,5.0,5.0
50,[145 385 512 182  57],4.5,3.0,5.0,5.0
50,[597 553 131 296 337],4.2,3.0,5.0,5.0
50,[568 610 483 590 352],4.6,4.0,5.0,5.0
50,[ 88 562 290  63 222],4.2,3.0,5.0,5.0
50,[274 301 266 228 332],4.2,4.0,4.5,4.0
50,[595 198  91 330 480],4.6,3.5,5.0,5.0
50,[262 220  32 103 221],4.3,3.0,5.0,5.0
50,[482 307 317 191  38],4.7,4.0,5.0,5.0
50,[233 335 346  29 561],4.2,3.5,5.0,4.0
50,[435  72 555 187 295],4.6,4.0,5.0,4.5
50,[  8  33 588 524  80],4.3,2.0,5.0,5.0
50,[  6  54 247  35 433],3.8,1.0,5.0,5.0
50,[469 363 298 162 387],4.0,3.5,4.5,4.0
50,[472 282 448  24 152],4.4,4.0,5.0,4.5
50,[414 569 178   5 470],3.9,3.0,5.0,3.0
50,[ 16 327 396 495 411],3.9,3.0,4.5,4.0
50,[261 314 112  41 525],4.1,3.0,5.0,4.0
50,[449 287 117 497 260],4.0,3.0,5.0,4.5
50,[501 372 177  58 174],4.0,3.0,5.0,3.0
50,[ 96 368 195 446 565],4.6,4.0,5.0,5.0
50,[599 323 309 602 280],4.4,3.5,5.0,4.5
50,[386 133  46 215 254],4.1,3.0,5.0,3.0
50,[608 573 394 305   7],4.8,4.5,5.0,5.0
50,[211  23 197 331 246],4.1,3.0,5.0,4.0
106696,[305 583 141 525 143],3.5,3.0,4.0,4.0
106696,[252 517 249 534 319],3.3,1.0,4.5,4.5
106696,[292 159 509 352 596],3.4,2.0,4.5,4.0
106696,[153  63  10 483 567],3.3,0.5,5.0,2.5
106696,[241 331 177 382 495],4.2,3.5,5.0,3.5
48780,[438 219 405 288 279],4.1,3.5,4.5,4.0
48780,[362 480 339 561 204],4.4,3.5,5.0,5.0
48780,[509 132 484 226 184],3.5,1.5,5.0,3.5
48780,[414 123 408 606 122],4.5,4.0,5.0,4.0
48780,[357 301 542 483 351],4.6,4.0,5.0,4.5
48780,[490 256 177 232 477],4.2,3.5,4.5,4.5
48780,[274 247 166 432  80],4.0,2.5,5.0,4.5
48780,[254 305 596  28 309],3.2,1.5,4.0,4.0
48780,[515  68  63 103 525],4.1,3.5,5.0,3.5
48780,[459 239 211 249 111],4.1,3.5,5.0,4.0
48780,[241 435 105 387 334],4.3,3.5,5.0,3.5
48780,[261  15 573  22  50],4.1,2.5,5.0,4.5
48780,[ 18 460 378 601  62],4.7,4.5,5.0,4.5
48780,[380 505 520 570 434],3.9,3.5,5.0,3.5
48780,[ 65 131 233 610 582],3.7,3.0,4.5,3.5
48780,[ 41 599 210 474 381],3.6,3.0,4.0,4.0
48780,[298 590 139 567 332],2.9,2.0,3.5,3.5
48780,[419 282 104 424 352],4.2,3.5,5.0,4.5
647,[ 68 501 117   6 304],3.7,3.0,4.0,4.0
647,[414 202  64 290 372],3.3,2.0,4.0,4.0
647,[217 314 140  71 602],3.8,3.0,5.0,3.0
647,[516  42  84 437 474],3.4,2.0,5.0,3.0
647,[482 368 288  59 244],2.9,1.0,4.0,3.0
64839,[ 68 490 600 317 432],4.0,3.0,5.0,4.0
64839,[111 573 177  41 232],3.4,1.0,5.0,3.5
64839,[448 599 152 132 105],3.8,2.5,4.5,4.0
64839,[318 590 462 434 477],4.0,3.5,4.5,3.5
64839,[610 489  18 119 220],3.7,3.0,4.5,3.5
64839,[ 17 606 222 298 274],3.5,3.0,4.5,3.5
1835,[606 599 352  42  68],3.2,2.5,4.0,3.0
1835,[464  86 600 594 177],3.6,2.0,5.0,4.0
1835,[211 477 432 182 332],3.7,2.5,5.0,3.5
6281,[339 182 232 380 489],3.0,1.5,4.0,3.5
6281,[484 608  68 448 560],2.9,2.0,4.0,3.0
6281,[298 140  80 249 331],3.0,1.5,4.0,3.0
6281,[393 474 466  64 525],3.6,3.0,4.0,3.5
6281,[473 274 387 590 480],3.1,2.0,4.0,3.5
6281,[317 573 414  28 610],3.2,1.5,4.5,4.0
5421,[312 462 480 414 427],3.4,2.5,4.0,4.0
8529,[ 62 222 380 339 510],3.1,1.0,4.5,3.0
8529,[480 448 483 414 606],3.5,3.0,4.0,3.0
8529,[256 381 318 542 393],3.8,3.0,4.5,4.0
8529,[331 239 177 426 517],3.5,3.0,4.5,3.5
8529,[477 100 141 482 221],3.7,3.0,4.0,4.0
8529,[249 105 491 599 305],3.5,2.0,5.0,3.5
8529,[354  68 560  98 502],2.9,1.0,4.0,3.5
8529,[ 10  21 169 232 417],3.7,3.0,4.5,3.5
8529,[298 466 561 590 438],2.3,0.5,4.5,2.0
2078,[484 226 132 517 140],4.1,3.0,5.0,5.0
2078,[599 328 186 525 381],3.5,3.0,4.0,3.0
2078,[474 367  63 391 288],4.4,3.0,5.0,5.0
